% Model,cables-simple.mph
% Version,COMSOL 5.5.0.359
% Date,"Sep 27 2023, 19:20"
% Table,Evaluation Group 1 -
% Twarm,contact (mm),"Temperature (K), Point: 1","Twarm, Point: 1","Tcold, Point: 1","T-Tcold (K), Point: 1","contact (cm), Point: 1"
8,15,6.000002119081616,8,6,2.119081615958862E-6,1.5
8,16,6.000001047057147,8,6,1.0470571467635637E-6,1.6
8,17,6.0000005175238345,8,6,5.175238344534705E-7,1.7000000000000002
8,18.000000000000004,6.000000255887478,8,6,2.5588747831761793E-7,1.8000000000000003
8,19,6.000000126570089,8,6,1.265700886321497E-7,1.9
8,20,6.000000062623619,8,6,6.262361917919179E-8,2
9,4,6.0082132899565845,9,6,0.008213289956584546,0.4
9,5,6.004039641885558,9,6,0.004039641885557721,0.5
9,6,6.0019900241759485,9,6,0.0019900241759485127,0.6
9,7,6.000980782611743,9,6,9.807826117427254E-4,0.7000000000000001
9,8,6.000483544043693,9,6,4.8354404369277404E-4,0.8
9,9.000000000000002,6.000238452683231,9,6,2.3845268323086088E-4,0.9000000000000001
9,10,6.000117619004207,9,6,1.1761900420736993E-4,1
9,11,6.00005803264281,9,6,5.803264281034615E-5,1.0999999999999999
9,12,6.000028641767262,9,6,2.8641767261916584E-5,1.2
9,13.000000000000002,6.000014139680215,9,6,1.4139680215130568E-5,1.3
9,14,6.000006982190807,9,6,6.982190806859023E-6,1.4000000000000001
9,15,6.000003449034373,9,6,3.4490343727711092E-6,1.5
9,16,6.000001704265049,9,6,1.704265049085052E-6,1.6
9,17,6.000000842392823,9,6,8.423928230527622E-7,1.7000000000000002
9,18.000000000000004,6.000000416534891,9,6,4.1653489102344565E-7,1.8000000000000003
9,19,6.000000206040311,9,6,2.0604031103488296E-7,1.9
9,20,6.00000010194801,9,6,1.019480100339365E-7,2
10,4,6.011820038218553,10,6,0.01182003821855293,0.4
10,5,6.005814430773373,10,6,0.005814430773373402,0.5
10,6,6.002864582447013,10,6,0.002864582447013042,0.6
10,7,6.001411895756742,10,6,0.0014118957567417212,0.7000000000000001
10,8,6.000696124275023,10,6,6.96124275022747E-4,0.8
10,9.000000000000002,6.000343297905528,10,6,3.4329790552778405E-4,0.9000000000000001
10,10,6.000169341560384,10,6,1.69341560384062E-4,1
10,11,6.000083555542788,10,6,8.355554278782762E-5,1.0999999999999999
10,12,6.000041240085709,10,6,4.124008570904891E-5,1.2
10,13.000000000000002,6.000020359950072,10,6,2.0359950071657806E-5,1.3
10,14,6.000010054185653,10,6,1.0054185652919045E-5,1.4000000000000001
10,15,6.000004966736953,10,6,4.966736953271322E-6,1.5
10,16,6.000002454312433,10,6,2.454312433286532E-6,1.6
10,17,6.000001213185212,10,6,1.2131852118457687E-6,1.7000000000000002
10,18.000000000000004,6.000000599907544,10,6,5.99907544085454E-7,1.8000000000000003
10,19,6.0000002967605095,10,6,2.9676050949944965E-7,1.9
10,20,6.000000146843591,10,6,1.4684359062044905E-7,2
11,4,6.015882180343705,11,6,0.01588218034370481,0.4
11,5,6.007813917933417,11,6,0.007813917933416903,0.5
11,6,6.003850049738051,11,6,0.00385004973805092,0.6
11,7,6.001897744681716,11,6,0.001897744681715885,0.7000000000000001
11,8,6.000935718585686,11,6,9.35718585686196E-4,0.8
11,9.000000000000002,6.000461476877714,11,6,4.6147687771380674E-4,0.9000000000000001
11,10,6.000227646741362,11,6,2.2764674136244167E-4,1
11,11,6.000112329009676,11,6,1.1232900967605985E-4,1.0999999999999999
11,12,6.000055444053313,11,6,5.5444053312925234E-5,1.2
11,13.000000000000002,6.0000273735718865,11,6,2.737357188653533E-5,1.3
11,14,6.000013518290647,11,6,1.3518290646885589E-5,1.4000000000000001
11,15,6.0000066783101085,11,6,6.678310108476637E-6,1.5
11,16,6.000003300247359,11,6,3.3002473589505144E-6,1.6
11,17,6.000001631419852,11,6,1.6314198516553802E-6,1.7000000000000002
11,18.000000000000004,6.00000080676251,11,6,8.067625101304543E-7,1.8000000000000003
11,19,6.000000399108341,11,6,3.9910834104261994E-7,1.9
11,20,6.000000197498801,11,6,1.9749880131314512E-7,2
12,4,6.020412421086484,12,6,0.020412421086484223,0.4
12,5,6.01004457576039,12,6,0.010044575760390195,0.5
12,6,6.004949681864296,12,6,0.004949681864295563,0.6
12,7,6.002439956815397,12,6,0.002439956815397437,0.7000000000000001
12,8,6.0012031379280275,12,6,0.001203137928027509,0.8
12,9.000000000000002,6.000593393168123,12,6,5.933931681232352E-4,0.9000000000000001
12,10,6.000292735296678,12,6,2.9273529667772635E-4,1
12,11,6.000144452908094,12,6,1.4445290809383948E-4,1.0999999999999999
12,12,6.00007130335888,12,6,7.130335888039241E-5,1.2
12,13.000000000000002,6.000035205279673,12,6,3.520527967282305E-5,1.3
12,14,6.000017386824263,12,6,1.7386824262999312E-5,1.4000000000000001
12,15,6.000008589891602,12,6,8.58989160157364E-6,1.5
12,16,6.000004245129692,12,6,4.245129692215244E-6,1.6
12,17,6.000002098622892,12,6,2.09862289235474E-6,1.7000000000000002
12,18.000000000000004,6.0000010378616,12,6,1.037861600217127E-6,1.8000000000000003
12,19,6.0000005134643155,12,6,5.134643155102481E-7,1.9
12,20,6.000000254103792,12,6,2.541037922298983E-7,2
13,4,6.025422218738812,13,6,0.025422218738811786,0.4
13,5,6.0125122984091295,13,6,0.012512298409129485,0.5
13,6,6.00616645956109,13,6,0.006166459561089965,0.6
13,7,6.003040027037664,13,6,0.0030400270376640393,0.7000000000000001
13,8,6.0014991289487805,13,6,0.0014991289487804593,0.8
13,9.000000000000002,6.000739419047632,13,6,7.39419047632417E-4,0.9000000000000001
13,10,6.000364792720608,13,6,3.647927206076318E-4,1
13,11,6.000180019661744,13,6,1.800196617436356E-4,1.0999999999999999
13,12,6.000088864059997,13,6,8.886405999675162E-5,1.2
13,13.000000000000002,6.000043878036245,13,6,4.387803624528175E-5,1.3
13,14,6.000021671241079,13,6,2.1671241078990988E-5,1.4000000000000001
13,15,6.000010707197973,13,6,1.0707197972692484E-5,1.5
13,16,6.000005291828718,13,6,5.291828718334557E-6,1.6
13,17,6.0000026162280955,13,6,2.6162280954977746E-6,1.7000000000000002
13,18.000000000000004,6.000001293921591,13,6,1.2939215912055602E-6,1.8000000000000003
13,19,6.000000640186948,13,6,6.401869478978028E-7,1.9
13,20,6.000000316838098,13,6,3.1683809798011E-7,2
14,4,6.03092183618856,14,6,0.03092183618856037,0.4
14,5,6.015222420440478,14,6,0.015222420440477613,0.5
14,6,6.007503097016912,14,6,0.007503097016911653,0.6
14,7,6.003699322091159,14,6,0.003699322091159196,0.7000000000000001
14,8,6.00182437636869,14,6,0.0018243763686900394,0.8
14,9.000000000000002,6.000899896784786,14,6,8.998967847864137E-4,0.9000000000000001
14,10,6.000443989955307,14,6,4.439899553068116E-4,1
14,11,6.000219114633649,14,6,2.1911463364876482E-4,1.0999999999999999
14,12,6.000108168788356,14,6,1.0816878835573362E-4,1.2
14,13.000000000000002,6.000053413142548,14,6,5.341314254803109E-5,1.3
14,14,6.00002638219046,14,6,2.6382190459806054E-5,1.4000000000000001
14,15,6.00001303555566,14,6,1.3035555659790532E-5,1.5
14,16,6.000006442965301,14,6,6.442965300834658E-6,1.6
14,17,6.000003185547397,14,6,3.1855473974218285E-6,1.7000000000000002
14,18.000000000000004,6.000001575599661,14,6,1.575599661407523E-6,1.8000000000000003
14,19,6.000000779605605,14,6,7.796056049613753E-7,1.9
14,20,6.000000385866876,14,6,3.8586687622910176E-7,2
15,4,6.036920102382381,15,6,0.03692010238238108,0.4
15,5,6.018179607723252,15,6,0.01817960772325211,0.5
15,6,6.008961988927263,15,6,0.008961988927262965,0.6
15,7,6.004419054171247,15,6,0.0044190541712474385,0.7000000000000001
15,8,6.002179489661578,15,6,0.0021794896615778825,0.8
15,9.000000000000002,6.001075131897411,15,6,0.0010751318974113744,0.9000000000000001
15,10,6.0005304799664785,15,6,5.30479966478481E-4,1
15,11,6.000261814387069,15,6,2.618143870689593E-4,1.0999999999999999
15,12,6.000129255865542,15,6,1.292558655423548E-4,1.2
15,13.000000000000002,6.0000638297887035,15,6,6.382978870345113E-5,1.3
15,14,6.0000315292879005,15,6,3.152928790051135E-5,1.4000000000000001
15,15,6.000015579784727,15,6,1.557978472721544E-5,1.5
15,16,6.0000077010016915,15,6,7.701001691451381E-6,1.6
15,17,6.0000038078168725,15,6,3.8078168724808847E-6,1.7000000000000002
15,18.000000000000004,6.000001883516774,15,6,1.8835167736597214E-6,1.8000000000000003
15,19,6.000000932032364,15,6,9.320323641759387E-7,1.9
15,20,6.0000004613471924,15,6,4.6134719244861344E-7,2
16,4,6.043424462277573,16,6,0.04342446227757257,0.4
16,5,6.021387877680148,16,6,0.021387877680147938,0.5
16,6,6.010545219969595,16,6,0.01054521996959501,0.6
16,7,6.0052002856782485,16,6,0.005200285678248484,0.7000000000000001
16,8,6.002565005499935,16,6,0.0025650054999353245,0.8
16,9.000000000000002,6.001265394421347,16,6,0.0012653944213472101,0.9000000000000001
16,10,6.000624398402315,16,6,6.243984023148741E-4,1
16,11,6.000308187027666,16,6,3.081870276657739E-4,1.0999999999999999
16,12,6.000152159480825,16,6,1.5215948082492048E-4,1.2
16,13.000000000000002,6.000075145145923,16,6,7.514514592266153E-5,1.3
16,14,6.000037121162961,16,6,3.7121162961284426E-5,1.4000000000000001
16,15,6.000018344223537,16,6,1.8344223536637116E-5,1.5
16,16,6.000009068105333,16,6,9.068105333298604E-6,1.6
16,17,6.000004484127382,16,6,4.4841273822981975E-6,1.7000000000000002
16,18.000000000000004,6.0000022182222645,16,6,2.218222264538383E-6,1.8000000000000003
16,19,6.00000109774404,16,6,1.0977440396686688E-6,1.9
16,20,6.000000543418631,16,6,5.434186309827282E-7,2
17,4,6.050440883293457,17,6,0.050440883293457084,0.4
17,5,6.024850553536934,17,6,0.024850553536934328,0.5
17,6,6.012254542087865,17,6,0.012254542087864806,0.6
17,7,6.006043917855,17,6,0.006043917855000025,0.7000000000000001
17,8,6.002981382053651,17,6,0.0029813820536510605,0.8
17,9.000000000000002,6.001470916045146,17,6,0.0014709160451458203,0.9000000000000001
17,10,6.000725862152491,17,6,7.258621524908193E-4,1
17,11,6.000358291478205,17,6,3.582914782054303E-4,1.0999999999999999
17,12,6.000176909326024,17,6,1.7690932602398846E-4,1.2
17,13.000000000000002,6.000087374182723,17,6,8.737418272275477E-5,1.3
17,14,6.000043165366275,17,6,4.316536627513301E-5,1.4000000000000001
17,15,6.000021332682099,17,6,2.1332682099028943E-5,1.5
17,16,6.000010546199741,17,6,1.0546199741057194E-5,1.6
17,17,6.000005215450575,17,6,5.215450575413172E-6,1.7000000000000002
17,18.000000000000004,6.000002580207331,17,6,2.5802073313485607E-6,1.8000000000000003
17,19,6.00000127698902,17,6,1.2769890203045975E-6,1.9
17,20,6.000000632206979,17,6,6.322069792119578E-7,2
18,4,6.057973771764947,18,6,0.05797377176494667,0.4
18,5,6.028570222083269,18,6,0.028570222083269314,0.5
18,6,6.014091353279363,18,6,0.014091353279362728,0.6
18,7,6.006950680152311,18,6,0.0069506801523111506,0.7000000000000001
18,8,6.003428993661974,18,6,0.0034289936619735784,0.8
18,9.000000000000002,6.001691887440767,18,6,0.0016918874407672035,0.9000000000000001
18,10,6.000834968010358,18,6,8.349680103583168E-4,1
18,11,6.0004121768081085,18,6,4.1217680810845536E-4,1.0999999999999999
18,12,6.000203530258966,18,6,2.0353025896557853E-4,1.2
18,13.000000000000002,6.000100529495925,18,6,1.0052949592509464E-4,1.3
18,14,6.000049668285049,18,6,4.966828504926468E-5,1.4000000000000001
18,15,6.000024548399376,18,6,2.4548399376378427E-5,1.5
18,16,6.000012136928097,18,6,1.2136928097206123E-5,1.6
18,17,6.000006002620607,18,6,6.00262060679313E-6,1.7000000000000002
18,18.000000000000004,6.000002969895582,18,6,2.969895581905746E-6,1.8000000000000003
18,19,6.000001469982519,18,6,1.4699825188202453E-6,1.9
18,20,6.000000727821681,18,6,7.278216811457128E-7,2
19,4,6.066025877429579,19,6,0.06602587742957944,0.4
19,5,6.032548684953911,19,6,0.03254868495391072,0.5
19,6,6.016056673024137,19,6,0.016056673024136714,0.6
19,7,6.007921117887362,19,6,0.007921117887361717,0.7000000000000001
19,8,6.003908124645468,19,6,0.003908124645468192,0.8
19,9.000000000000002,6.0019284551624255,19,6,0.0019284551624254576,0.9000000000000001
19,10,6.000951791118937,19,6,9.51791118937173E-4,1
19,11,6.0004698814541335,19,6,4.698814541335139E-4,1.0999999999999999
19,12,6.000232041913081,19,6,2.3204191308057176E-4,1.2
19,13.000000000000002,6.00011462111475,19,6,1.1462111474980219E-4,1.3
19,14,6.000056635044518,19,6,5.66350445181385E-5,1.4000000000000001
19,15,6.000027993993979,19,6,2.799399397890312E-5,1.5
19,16,6.000013841628649,19,6,1.3841628648592064E-5,1.6
19,17,6.000006846321554,19,6,6.8463215541214595E-6,1.7000000000000002
19,18.000000000000004,6.000003387636931,19,6,3.3876369309737697E-6,1.8000000000000003
19,19,6.000001676903484,19,6,1.6769034836272567E-6,1.9
19,20,6.000000830354368,19,6,8.303543683751968E-7,2
20,4,6.074598186858814,20,6,0.0745981868588137,0.4
20,5,6.036786903819069,20,6,0.036786903819068684,0.5
20,6,6.018151114534721,20,6,0.018151114534720847,0.6
20,7,6.008955578279786,20,6,0.008955578279786103,0.7000000000000001
20,8,6.004418962299068,20,6,0.004418962299068241,0.8
20,9.000000000000002,6.0021807181342846,20,6,0.002180718134284554,0.9000000000000001
20,10,6.001076383210715,20,6,0.001076383210715015,1
20,11,6.0005314323384615,20,6,5.314323384615349E-4,1.0999999999999999
20,12,6.000262458254896,20,6,2.6245825489557006E-4,1.2
20,13.000000000000002,6.000129656278993,20,6,1.2965627899319543E-4,1.3
20,14,6.000064069396565,20,6,6.406939656500299E-5,1.4000000000000001
20,15,6.000031671408044,20,6,3.167140804372082E-5,1.5
20,16,6.000015661306445,20,6,1.566130644459207E-5,1.6
20,17,6.00000774707337,20,6,7.74707337036773E-6,1.7000000000000002
20,18.000000000000004,6.0000038337003225,20,6,3.833700322530831E-6,1.8000000000000003
20,19,6.000001897890989,20,6,1.897890989255302E-6,1.9
20,20,6.000000939876996,20,6,9.398769957869035E-7,2
25,4,6.125219613489954,25,6,0.12521961348995436,0.4
25,5,6.061871509034748,25,6,0.061871509034747696,0.5
25,6,6.030564110228609,25,6,0.030564110228609387,0.6
25,7,6.015091875849901,25,6,0.015091875849901015,0.7000000000000001
25,8,6.007451152331663,25,6,0.00745115233166338,0.8
25,9.000000000000002,6.0036788865276485,25,6,0.003678886527648473,0.9000000000000001
25,10,6.00181668765505,25,6,0.0018166876550500533,1
25,11,6.000897329933754,25,6,8.973299337542429E-4,1.0999999999999999
25,12,6.000443356541519,25,6,4.433565415187246E-4,1.2
25,13.000000000000002,6.000219119210297,25,6,2.1911921029715842E-4,1.3
25,14,6.000108327517024,25,6,1.0832751702416488E-4,1.4000000000000001
25,15,6.000053574750203,25,6,5.3574750203289057E-5,1.5
25,16,6.0000265052363195,25,6,2.65052363195295E-5,1.6
25,17,6.000013117747306,25,6,1.3117747306168326E-5,1.7000000000000002
25,18.000000000000004,6.0000064947865575,25,6,6.4947865574538355E-6,1.8000000000000003
25,19,6.000003216978812,25,6,3.2169788122260456E-6,1.9
25,20,6.0000015940125095,25,6,1.5940125095426083E-6,2
30,4,6.1886556473069625,30,6,0.1886556473069625,0.4
30,5,6.093442244999128,30,6,0.09344224499912812,0.5
30,6,6.046226224549732,30,6,0.046226224549731576,0.6
30,7,6.022846947138825,30,6,0.022846947138824625,0.7000000000000001
30,8,6.011287693690476,30,6,0.011287693690475997,0.8
30,9.000000000000002,6.0055762681394524,30,6,0.005576268139452445,0.9000000000000001
30,10,6.002755055244188,30,6,0.002755055244188398,1
30,11,6.001361497534879,30,6,0.0013614975348792413,1.0999999999999999
30,12,6.000673021540306,30,6,6.730215403063511E-4,1.2
30,13.000000000000002,6.000332792031587,30,6,3.327920315872035E-4,1.3
30,14,6.000164609798745,30,6,1.6460979874466375E-4,1.4000000000000001
30,15,6.000081452564424,30,6,8.145256442393389E-5,1.5
30,16,6.000040319089894,30,6,4.031908989432509E-5,1.6
30,17,6.000019965501501,30,6,1.9965501500962546E-5,1.7000000000000002
30,18.000000000000004,6.000009890893733,30,6,9.890893733377482E-6,1.8000000000000003
30,19,6.000004902004871,30,6,4.902004871354393E-6,1.9
30,20,6.000002430452838,30,6,2.4304528380980628E-6,2
35,4,6.264771817051757,35,6,0.26477181705175656,0.4
35,5,6.13152073245002,35,6,0.13152073245001983,0.5
35,6,6.065173446373744,35,6,0.06517344637374389,0.6
35,7,6.032246257208565,35,6,0.03224625720856533,0.7000000000000001
35,8,6.015943708835729,35,6,0.01594370883572882,0.8
35,9.000000000000002,6.0078812933307795,35,6,0.00788129333077947,0.9000000000000001
35,10,6.003896057326058,35,6,0.0038960573260578,1
35,11,6.0019263808699215,35,6,0.0019263808699214735,1.0999999999999999
35,12,6.000952751002462,35,6,9.52751002461838E-4,1.2
35,13.000000000000002,6.000471361169522,35,6,4.713611695219555E-4,1.3
35,14,6.000233278644519,35,6,2.332786445187196E-4,1.4000000000000001
35,15,6.000115495605676,35,6,1.1549560567569728E-4,1.5
35,16,6.000057203113646,35,6,5.720311364587616E-5,1.6
35,17,6.000028342951717,35,6,2.8342951717164055E-5,1.7000000000000002
35,18.000000000000004,6.000014049609593,35,6,1.4049609593058676E-5,1.8000000000000003
35,19,6.000006967410354,35,6,6.967410354441483E-6,1.9
35,20,6.0000034567639515,35,6,3.456763951525943E-6,2
40,4,6.353416797992646,40,6,0.35341679799264636,0.4
40,5,6.176134629812693,40,6,0.1761346298126929,0.5
40,6,6.087449095323617,40,6,0.08744909532361689,0.6
40,7,6.043320030142559,40,6,0.04332003014255914,0.7000000000000001
40,8,6.021436945557889,40,6,0.02143694555788933,0.8
40,9.000000000000002,6.010603750411906,40,6,0.010603750411905644,0.9000000000000001
40,10,6.005244947752322,40,6,0.005244947752322204,1
40,11,6.002594764100951,40,6,0.0025947641009507194,1.0999999999999999
40,12,6.001284009401903,40,6,0.0012840094019033188,1.2
40,13.000000000000002,6.000635594974006,40,6,6.355949740060041E-4,1.3
40,14,6.0003147366762635,40,6,3.147366762634718E-4,1.4000000000000001
40,15,6.000155914368414,40,6,1.559143684142228E-4,1.5
40,16,6.000077267246704,40,6,7.726724670398255E-5,1.6
40,17,6.000038307476368,40,6,3.830747636790477E-5,1.7000000000000002
40,18.000000000000004,6.000019000864693,40,6,1.9000864693197173E-5,1.8000000000000003
40,19,6.000009428790017,40,6,9.42879001719632E-6,1.9
40,20,6.000004681080696,40,6,4.681080696400386E-6,2
45,4,6.454389868307392,45,6,0.45438986830739214,0.4
45,5,6.227299611969083,45,6,0.22729961196908288,0.5
45,6,6.113094774760572,45,6,0.11309477476057239,0.6
45,7,6.0560987759075315,45,6,0.05609877590753154,0.7000000000000001
45,8,6.027785565042159,45,6,0.027785565042158566,0.8
45,9.000000000000002,6.013753688974794,45,6,0.01375368897479401,0.9000000000000001
45,10,6.006807118048843,45,6,0.006807118048842931,1
45,11,6.003369498787077,45,6,0.003369498787076708,1.0999999999999999
45,12,6.001668293066817,45,6,0.0016682930668165952,1.2
45,13.000000000000002,6.000826276519392,45,6,8.262765193922661E-4,1.3
45,14,6.000409393214085,45,6,4.0939321408473006E-4,1.4000000000000001
45,15,6.0002029223674525,45,6,2.0292236745245162E-4,1.5
45,16,6.000100622777645,45,6,1.0062277764522065E-4,1.6
45,17,6.000049917051467,45,6,4.9917051467396334E-5,1.7000000000000002
45,18.000000000000004,6.0000247748516005,45,6,2.4774851600462E-5,1.8000000000000003
45,19,6.0000123018530935,45,6,1.23018530935326E-5,1.9
45,20,6.000006111586882,45,6,6.111586881907272E-6,2
50,4,6.5674337166280194,50,6,0.5674337166280194,0.4
50,5,6.285013430298594,50,6,0.2850134302985943,0.5
50,6,6.1421472191047455,50,6,0.14214721910474548,0.6
50,7,6.0706117314969985,50,6,0.07061173149699851,0.7000000000000001
50,8,6.035007377553921,50,6,0.035007377553920804,0.8
50,9.000000000000002,6.017341043666948,50,6,0.01734104366694833,0.9000000000000001
50,10,6.008587911463051,50,6,0.008587911463051157,1
50,11,6.004253411724828,50,6,0.004253411724827849,1.0999999999999999
50,12,6.00210708448782,50,6,0.0021070844878199324,1.2
50,13.000000000000002,6.001044180892745,50,6,0.0010441808927446061,1.3
50,14,6.000517652961277,50,6,5.176529612773706E-4,1.4000000000000001
50,15,6.000256730503936,50,6,2.567305039358203E-4,1.5
50,16,6.000127379537192,50,6,1.273795371918851E-4,1.6
50,17,6.000063228850136,50,6,6.322885013609891E-5,1.7000000000000002
50,18.000000000000004,6.000031401326439,50,6,3.1401326438640353E-5,1.8000000000000003
50,19,6.000015602074622,50,6,1.5602074621590134E-5,1.9
50,20,6.000007756340761,50,6,7.756340760778357E-6,2
55,4,6.692244980606956,55,6,0.6922449806069562,0.4
55,5,6.349258724187108,55,6,0.34925872418710835,0.5
55,6,6.174639470860674,55,6,0.174639470860674,0.6
55,7,6.08688745828169,55,6,0.08688745828168987,0.7000000000000001
55,8,6.043120152688802,55,6,0.043120152688802094,0.8
55,9.000000000000002,6.021375793377795,55,6,0.021375793377795382,0.9000000000000001
55,10,6.01059270371619,55,6,0.010592703716190144,1
55,11,6.005249345627507,55,6,0.005249345627507118,1.0999999999999999
55,12,6.002601872753673,55,6,0.0026018727536731845,1.2
55,13.000000000000002,6.001290085412289,55,6,0.0012900854122888106,1.3
55,14,6.0006399210956385,55,6,6.399210956384849E-4,1.4000000000000001
55,15,6.000317549599136,55,6,3.175495991358801E-4,1.5
55,16,6.000157647156003,55,6,1.5764715600319334E-4,1.6
55,17,6.000078299866135,55,6,7.829986613483442E-5,1.7000000000000002
55,18.000000000000004,6.000038909915939,55,6,3.890991593902271E-5,1.8000000000000003
55,19,6.000019344846722,55,6,1.9344846721836007E-5,1.9
55,20,6.000009623349101,55,6,9.623349100706946E-6,2
60,4,6.82849675591001,60,6,0.8284967559100096,0.4
60,5,6.4200121474948615,60,6,0.4200121474948615,0.5
60,6,6.21060527064768,60,6,0.21060527064768042,0.6
60,7,6.104956060802528,60,6,0.10495606080252795,0.7000000000000001
60,8,6.052142741858295,60,6,0.052142741858294706,0.8
60,9.000000000000002,6.025868525390124,60,6,0.025868525390124297,0.9000000000000001
60,10,6.012827185139947,60,6,0.012827185139946629,1
60,11,6.006360299816831,60,6,0.006360299816830839,1.0999999999999999
60,12,6.003154223590808,60,6,0.0031542235908084137,1.2
60,13.000000000000002,6.001564804464694,60,6,0.0015648044646940917,1.3
60,14,6.000776620588583,60,6,7.766205885832989E-4,1.4000000000000001
60,15,6.000385599002877,60,6,3.855990028771572E-4,1.5
60,16,6.000191539343047,60,6,1.915393430467205E-4,1.6
60,17,6.000095189039553,60,6,9.518903955285651E-5,1.7000000000000002
60,18.000000000000004,6.000047331174837,60,6,4.733117483723959E-5,1.8000000000000003
60,19,6.000023546004621,60,6,2.354600462073364E-5,1.9
60,20,6.000011720828673,60,6,1.172082867295643E-5,2
65,4,6.9758683816623845,65,6,0.9758683816623845,0.4
65,5,6.497257848645989,65,6,0.4972578486459893,0.5
65,6,6.250085787952124,65,6,0.2500857879521243,0.6
65,7,6.124852623465853,65,6,0.12485262346585291,0.7000000000000001
65,8,6.062096822387858,65,6,0.06209682238785774,0.8
65,9.000000000000002,6.030831313779864,65,6,0.030831313779864367,0.9000000000000001
65,10,6.015297801038598,65,6,0.01529780103859757,1
65,11,6.007589650500864,65,6,0.007589650500864131,1.0999999999999999
65,12,6.003765889442946,65,6,0.003765889442946424,1.2
65,13.000000000000002,6.001869244523516,65,6,0.0018692445235162225,1.3
65,14,6.000928219720269,65,6,9.282197202686859E-4,1.4000000000000001
65,15,6.000461120358915,65,6,4.6112035891532344E-4,1.5
65,16,6.0002291807764045,65,6,2.2918077640454726E-4,1.6
65,17,6.000113960709701,65,6,1.139607097009332E-4,1.7000000000000002
65,18.000000000000004,6.000056698316731,65,6,5.6698316731385034E-5,1.8000000000000003
65,19,6.000028222694475,65,6,2.8222694474777654E-5,1.9
65,20,6.000014057642382,65,6,1.405764238171514E-5,2
70,4,7.134079671503999,70,6,1.134079671503999,0.4
70,5,6.581004234271198,70,6,0.5810042342711981,0.5
70,6,6.293138288607934,70,6,0.2931382886079339,0.6
70,7,6.146621707908173,70,6,0.14662170790817264,0.7000000000000001
70,8,6.073009200357391,70,6,0.073009200357391,0.8
70,9.000000000000002,6.036278886306079,70,6,0.03627888630607856,0.9000000000000001
70,10,6.018012339486257,70,6,0.01801233948625658,1
70,11,6.008941446031707,70,6,0.008941446031706768,1.0999999999999999
70,12,6.004438957568424,70,6,0.004438957568424051,1.2
70,13.000000000000002,6.002204478428907,70,6,0.0022044784289070307,1.3
70,14,6.00109526935017,70,6,0.001095269350170014,1.4000000000000001
70,15,6.000544396307031,70,6,5.443963070312918E-4,1.5
70,16,6.000270716492714,70,6,2.707164927135963E-4,1.6
70,17,6.000134689330589,70,6,1.346893305891328E-4,1.7000000000000002
70,18.000000000000004,6.000067049583875,70,6,6.704958387526716E-5,1.8000000000000003
70,19,6.0000333945650794,70,6,3.33945650794476E-5,1.9
70,20,6.000016643899025,70,6,1.6643899025226006E-5,2
75,4,7.302927744771673,75,6,1.3029277447716732,0.4
75,5,6.67130333462606,75,6,0.6713033346260602,0.5
75,6,6.339846491850454,75,6,0.33984649185045424,0.6
75,7,6.170322814117015,75,6,0.17032281411701522,0.7000000000000001
75,8,6.084914629880834,75,6,0.08491462988083409,0.8
