% Model,cables-simple.mph
% Version,COMSOL 5.5.0.359
% Date,"Sep 28 2023, 13:02"
% Table,Evaluation Group 1 -
% Twarm,contact (mm),"Temperature (K), Point: 1","Twarm, Point: 1","Tcold, Point: 1","T-Tcold (K), Point: 1","contact (cm), Point: 1"
60,17,4.000008056403266,60,4,8.05640326628776E-6,1.7000000000000002
60,18.000000000000004,4.000003366910087,60,4,3.366910086732844E-6,1.8000000000000003
60,19,4.000001407889226,60,4,1.407889225646386E-6,1.9
60,20,4.000000589178667,60,4,5.891786667433507E-7,2
65,4,4.801721393326175,65,4,0.8017213933261749,0.4
65,5,4.34870906507282,65,4,0.3487090650728204,0.5
65,6,4.147904899842906,65,4,0.14790489984290556,0.6
65,7,4.062035325802674,65,4,0.06203532580267357,0.7000000000000001
65,8,4.025900240893709,65,4,0.02590024089370857,0.8
65,9.000000000000002,4.010795705457886,65,4,0.010795705457885774,0.9000000000000001
65,10,4.004498025248007,65,4,0.0044980252480071314,1
65,11,4.001874355976049,65,4,0.0018743559760485695,1.0999999999999999
65,12,4.000781280660313,65,4,7.812806603126887E-4,1.2
65,13.000000000000002,4.000325830782249,65,4,3.258307822493478E-4,1.3
65,14,4.0001359661813005,65,4,1.3596618130051752E-4,1.4000000000000001
65,15,4.000056766128307,65,4,5.6766128307295105E-5,1.5
65,16,4.000023713525437,65,4,2.371352543661942E-5,1.6
65,17,4.000009912058277,65,4,9.912058277272706E-6,1.7000000000000002
65,18.000000000000004,4.0000041459180204,65,4,4.145918020448391E-6,1.8000000000000003
65,19,4.00000173510852,65,4,1.735108519973494E-6,1.9
65,20,4.00000072677443,65,4,7.267744299710444E-7,2
70,4,4.949618019443914,70,4,0.9496180194439141,0.4
70,5,4.416766664834033,70,4,0.41676666483403313,0.5
70,6,4.177599373648548,70,4,0.1775993736485484,0.6
70,7,4.074661769505492,70,4,0.07466176950549208,0.7000000000000001
70,8,4.031214539560402,70,4,0.031214539560401988,0.8
70,9.000000000000002,4.0130232900041705,70,4,0.013023290004170462,0.9000000000000001
70,10,4.00543047062085,70,4,0.005430470620850336,1
70,11,4.00226458183073,70,4,0.0022645818307296395,1.0999999999999999
70,12,4.0009446045605355,70,4,9.446045605354669E-4,1.2
70,13.000000000000002,4.000394230709679,70,4,3.9423070967892215E-4,1.3
70,14,4.000164632977297,70,4,1.646329772970745E-4,1.4000000000000001
70,15,4.000068786446316,70,4,6.8786446315805E-5,1.5
70,16,4.000028757109588,70,4,2.8757109587829177E-5,1.6
70,17,4.000012029762367,70,4,1.2029762366694285E-5,1.7000000000000002
70,18.000000000000004,4.0000050357817925,70,4,5.035781792450678E-6,1.8000000000000003
70,19,4.000002109250749,70,4,2.109250749171565E-6,1.9
70,20,4.0000008842611425,70,4,8.842611425308178E-7,2
75,4,5.110567187934056,75,4,1.1105671879340564,0.4
75,5,4.4920945510786385,75,4,0.49209455107863853,0.5
75,6,4.210758468299538,75,4,0.21075846829953804,0.6
75,7,4.088825834979006,75,4,0.08882583497900587,0.7000000000000001
75,8,4.037189482808546,75,4,0.037189482808545726,0.8
75,9.000000000000002,4.0155312733267365,75,4,0.015531273326736539,0.9000000000000001
75,10,4.006481369739714,75,4,0.00648136973971436,1
75,11,4.002704771229007,75,4,0.0027047712290073633,1.0999999999999999
75,12,4.001128991813505,75,4,0.0011289918135046761,1.2
75,13.000000000000002,4.000471515886109,75,4,4.7151588610905293E-4,1.3
75,14,4.0001970511155935,75,4,1.9705111559353838E-4,1.4000000000000001
75,15,4.000082391252597,75,4,8.239125259734692E-5,1.5
75,16,4.000034470454106,75,4,3.447045410620575E-5,1.6
75,17,4.000014430802072,75,4,1.4430802072418203E-5,1.7000000000000002
75,18.000000000000004,4.000006045613903,75,4,6.04561390282754E-6,1.8000000000000003
75,19,4.000002534219604,75,4,2.5342196039446208E-6,1.9
75,20,4.0000010633137215,75,4,1.0633137215165789E-6,2
80,4,5.284540269011069,80,4,1.2845402690110692,0.4
80,5,4.574970466285395,80,4,0.5749704662853947,0.5
80,6,4.247599800710001,80,4,0.24759980071000065,0.6
80,7,4.10466228926749,80,4,0.10466228926749022,0.7000000000000001
80,8,4.043875647604757,80,4,0.04387564760475726,0.8
80,9.000000000000002,4.0183417957433525,80,4,0.018341795743352485,0.9000000000000001
80,10,4.007660246536177,80,4,0.007660246536176807,1
80,11,4.003198993629233,80,4,0.003198993629233371,1.0999999999999999
80,12,4.001336176676641,80,4,0.0013361766766406546,1.2
80,13.000000000000002,4.000558425244768,80,4,5.584252447681237E-4,1.3
80,14,4.000233535621995,80,4,2.3353562199535105E-4,1.4000000000000001
80,15,4.000097714897706,80,4,9.771489770571407E-5,1.5
80,16,4.000040910901324,80,4,4.091090132440911E-5,1.6
80,17,4.000017139673318,80,4,1.7139673317956294E-5,1.7000000000000002
80,18.000000000000004,4.000007185888932,80,4,7.185888931893203E-6,1.8000000000000003
80,19,4.000003014497158,80,4,3.0144971576717694E-6,1.9
80,20,4.000001265853247,80,4,1.2658532471121475E-6,2
85,4,5.471604538864032,85,4,1.4716045388640318,0.4
85,5,4.665728818197864,85,4,0.6657288181978638,0.5
85,6,4.288373248609854,85,4,0.2883732486098536,0.6
85,7,4.122264621085272,85,4,0.12226462108527159,0.7000000000000001
85,8,4.051333022093766,85,4,0.05133302209376556,0.8
85,9.000000000000002,4.021481110470598,85,4,0.021481110470597642,0.9000000000000001
85,10,4.0089783858228225,85,4,0.00897838582282251,1
85,11,4.003752066256333,85,4,0.0037520662563332863,1.0999999999999999
85,12,4.001568209954058,85,4,0.001568209954058375,1.2
85,13.000000000000002,4.000655831637398,85,4,6.558316373981299E-4,1.3
85,14,4.00027445819622,85,4,2.744581962197401E-4,1.4000000000000001
85,15,4.000114915727723,85,4,1.1491572772293068E-4,1.5
85,16,4.000048145961008,85,4,4.8145961008216887E-5,1.6
85,17,4.000020185184227,85,4,2.0185184227194952E-5,1.7000000000000002
85,18.000000000000004,4.000008468912314,85,4,8.468912313652766E-6,1.8000000000000003
85,19,4.000003555343545,85,4,3.5553435449031667E-6,1.9
85,20,4.000001494131785,85,4,1.4941317854066938E-6,2
90,4,5.671867880040565,90,4,1.6718678800405646,0.4
90,5,4.76473435750314,90,4,0.7647343575031398,0.5
90,6,4.3333569371416445,90,4,0.3333569371416445,0.6
90,7,4.141796035144068,90,4,0.14179603514406836,0.7000000000000001
90,8,4.059656817121734,90,4,0.05965681712173421,0.8
90,9.000000000000002,4.024979094330814,90,4,0.024979094330814355,0.9000000000000001
90,10,4.010448637863994,90,4,0.01044863786399386,1
90,11,4.0043694749909875,90,4,0.004369474990987499,1.0999999999999999
90,12,4.00182742677215,90,4,0.0018274267721496429,1.2
90,13.000000000000002,4.000764728677844,90,4,7.647286778436069E-4,1.3
90,14,4.000320241838409,90,4,3.202418384091743E-4,1.4000000000000001
90,15,4.000134173888265,90,4,1.3417388826475474E-4,1.5
90,16,4.000056252413873,90,4,5.6252413872748264E-5,1.6
90,17,4.000023600089168,90,4,2.3600089168240856E-5,1.7000000000000002
90,18.000000000000004,4.000009908670874,90,4,9.908670874025916E-6,1.8000000000000003
90,19,4.000004162736047,90,4,4.1627360474194575E-6,1.9
90,20,4.000001750707694,90,4,1.750707694370135E-6,2
95,4,5.88539484456622,95,4,1.8853948445662203,0.4
95,5,4.8723385388484575,95,4,0.8723385388484575,0.5
95,6,4.382838595342214,95,4,0.3828385953422142,0.6
95,7,4.1634139954447145,95,4,0.16341399544471447,0.7000000000000001
95,8,4.06887767470065,95,4,0.06887767470064965,0.8
95,9.000000000000002,4.028868078332928,95,4,0.028868078332927816,0.9000000000000001
95,10,4.012084935946919,95,4,0.01208493594691884,1
95,11,4.005057174157301,95,4,0.005057174157300892,1.0999999999999999
95,12,4.002116363262369,95,4,0.002116363262368637,1.2
95,13.000000000000002,4.0008861960073725,95,4,8.861960073724973E-4,1.3
95,14,4.0003713463514945,95,4,3.713463514944948E-4,1.4000000000000001
95,15,4.000155685270931,95,4,1.5568527093101636E-4,1.5
95,16,4.0000653137820645,95,4,6.531378206453553E-5,1.6
95,17,4.000027420031396,95,4,2.742003139566407E-5,1.7000000000000002
95,18.000000000000004,4.000011520390738,95,4,1.1520390738262165E-5,1.8000000000000003
95,19,4.000004843183867,95,4,4.843183867286882E-6,1.9
95,20,4.000002038368133,95,4,2.038368132950552E-6,2
100,4,6.112199840550008,100,4,2.1121998405500078,0.4
100,5,4.988871006103689,100,4,0.9888710061036887,0.5
100,6,4.437111839177195,100,4,0.4371118391771951,0.6
100,7,4.1872846845404315,100,4,0.18728468454043146,0.7000000000000001
100,8,4.0790930023286815,100,4,0.07909300232868155,0.8
100,9.000000000000002,4.0331828150448,100,4,0.033182815044799696,0.9000000000000001
100,10,4.013902290577856,100,4,0.013902290577855858,1
100,11,4.005821585949169,100,4,0.005821585949169261,1.0999999999999999
100,12,4.002437756826566,100,4,0.0024377568265663285,1.2
100,13.000000000000002,4.001021399577365,100,4,0.00102139957736469,1.3
100,14,4.000428268520337,100,4,4.282685203369496E-4,1.4000000000000001
100,15,4.000179661614153,100,4,1.7966161415294835E-4,1.5
100,16,4.000075420381738,100,4,7.542038173813381E-5,1.6
100,17,4.000031683569616,100,4,3.1683569615914564E-5,1.7000000000000002
100,18.000000000000004,4.000013320550309,100,4,1.332055030900392E-5,1.8000000000000003
100,19,4.000005603734694,100,4,5.603734694048512E-6,1.9
100,20,4.000002360132029,100,4,2.3601320293664685E-6,2
